epoch,step,train_loss
3,6699,0.39521023631095886
3,6749,0.38240718841552734
3,6799,0.3759971261024475
3,6849,0.3882867097854614
3,6899,0.3743298053741455
3,6949,0.39456409215927124
3,6999,0.3947717547416687
3,7049,0.4042801558971405
3,7099,0.3845149278640747
3,7149,0.38745784759521484
3,7199,0.38490381836891174
3,7249,0.380042165517807
3,7299,0.3900836706161499
3,7349,0.425850510597229
3,7399,0.38864922523498535
3,7449,0.4424496293067932
3,7499,0.38721340894699097
3,7549,0.4787885546684265
3,7599,0.4046228528022766
3,7649,0.3764589726924896
3,7699,0.4185713827610016
3,7749,0.3562823534011841
3,7799,0.4155675768852234
3,7849,0.39179685711860657
3,7899,0.4162936210632324
3,7949,0.37040701508522034
3,7999,0.40207234025001526
3,8049,0.4344475269317627
3,8099,0.43190762400627136
3,8149,0.3924926221370697
3,8199,0.36238691210746765
3,8249,0.374865859746933
3,8299,0.44490817189216614
3,8349,0.3951725661754608
3,8399,0.3830915093421936
3,8449,0.39334604144096375
3,8499,0.40352869033813477
3,8549,0.4081103205680847
3,8599,0.40205883979797363
3,8649,0.4138030707836151
3,8699,0.4189220666885376
3,8749,0.40491506457328796
3,8799,0.4038476049900055
4,8849,0.3360312581062317
4,8899,0.37509238719940186
4,8949,0.3863523304462433
4,8999,0.3442288637161255
4,9049,0.33976656198501587
4,9099,0.33954277634620667
4,9149,0.3642514646053314
4,9199,0.3845416307449341
4,9249,0.4056812822818756
4,9299,0.33343571424484253
4,9349,0.3901737332344055
4,9399,0.3668507933616638
4,9449,0.35829728841781616
4,9499,0.3726101517677307
4,9549,0.40269413590431213
4,9599,0.38897064328193665
4,9649,0.38152390718460083
4,9699,0.37562036514282227
4,9749,0.3502337336540222
4,9799,0.369655042886734
4,9849,0.41114145517349243
4,9899,0.40299275517463684
4,9949,0.4174443781375885
4,9999,0.3949899673461914
4,10049,0.3891788125038147
4,10099,0.3543323278427124
4,10149,0.3591890335083008
4,10199,0.4031847417354584
4,10249,0.3356556296348572
4,10299,0.3892859220504761
4,10349,0.3782244920730591
4,10399,0.3638884723186493
4,10449,0.3766390085220337
4,10499,0.4101754426956177
4,10549,0.4406699538230896
4,10599,0.37368857860565186
4,10649,0.3747478723526001
4,10699,0.3951759934425354
4,10749,0.3378392457962036
4,10799,0.38720929622650146
4,10849,0.3685237765312195
4,10899,0.3395642042160034
4,10949,0.3503076136112213
4,10999,0.39674416184425354
